id,catalog_lamps_id,etm_code,oracl_code,short_box_name_wms,catalog_1c,box_name,description,comments,is_active,archived_at,created_at,updated_at
111,1750,R500E1006,1423080,LADLED110635K2EX,500-1-10-6-35 2Ex консоль,ДКУ-35w IP65 5215Лм 5000К 10° 2Ex,"Светильник взрывозащищенный LAD LED R500-1-10-6-35K 2Ex 35Вт 5000К IP65 230В КСС типа ""К"" консольное крепление LADesign LADLED110635K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
112,1507,R5001001,407563,LADLED110635L,500-1-10-6-35 лира,ДО-35w IP67 5215Лм 5000К 10°,"Светильник светодиодный LAD LED R500-1-10-6-35L 35Вт 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADLED110635L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
113,1743,R500E1001,1423081,LADLED110635L2EX,500-1-10-6-35 2Ex лира,ДО-35w IP65 5215Лм 5000К 10° 2Ex,"Светильник взрывозащищенный LAD LED R500-1-10-6-35L 2Ex 35Вт 5000К IP65 230В КСС типа ""К"" крепление на лире LADesign LADLED110635L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
114,1486,R5001022,450029,LADLED110655K,500-1-10-6-55 консоль,ДКУ-55w IP67 7835Лм 5000К 10°,"Светильник светодиодный LAD LED R500-1-10-6-55K 55Вт 5000К IP67 230В КСС типа ""К"" консольное крепление LADesign LADLED110655K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
115,1736,R500E1016,1423090,LADLED110655K2EX,500-1-10-6-55 2Ex консоль,ДКУ-55w IP65 7835Лм 5000К 10° 2Ex,"Светильник взрывозащищенный LAD LED R500-1-10-6-55K 2Ex 55Вт 5000К IP65 230В КСС типа ""К"" консольное крепление LADesign LADLED110655K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
116,1514,R5001015,305841,LADLED110655L,500-1-10-6-55 лира,ДО-55w IP67 7835Лм 5000К 10°,"Светильник светодиодный LAD LED R500-1-10-6-55L 55Вт 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADLED110655L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
117,1729,R500E1011,1423091,LADLED110655L2EX,500-1-10-6-55 2Ex лира,ДО-55w IP65 7835Лм 5000К 10° 2Ex,"Светильник взрывозащищенный LAD LED R500-1-10-6-55L 2Ex 55Вт 5000К IP65 230В КСС типа ""К"" крепление на лире LADesign LADLED110655L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
118,1479,R5001036,450032,LADLED110670K,500-1-10-6-70 консоль,ДКУ-70w IP67 9450Лм 5000К 10°,"Светильник светодиодный LAD LED R500-1-10-6-70K 70Вт 5000К IP67 230В КСС типа ""К"" консольное крепление LADesign LADLED110670K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
119,1500,R5001029,450033,LADLED110670L,500-1-10-6-70 лира,ДО-70w IP67 9450Лм 5000К 10°,"Светильник светодиодный LAD LED R500-1-10-6-70L 70Вт 5000К IP67 230В КСС типа ""К"" крепление на лире LADesign LADLED110670L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
120,1392,R5001151,454835,LADLED1LS1235K,500-1-120-12-35 консоль,ДКУ-35w IP67 5215Лм 5000К 120° 12V,"Светильник светодиодный LAD LED R500-1-120-12-35K 35Вт 5000К IP67 DC 12/24В КСС типа ""Д"" консольное крепление LADesign LADLED1LS1235K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
121,1602,R500E1109,1423152,LADLED1LS1235K2EX,500-1-120-12-35 2Ex консоль,ДКУ-35w IP65 5215Лм 5000К 120° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-1-120-12-35K 2Ex 35Вт 5000K IP65 12В КСС типа ""Д"" консольное крепление LADesign LADLED1LS1235K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
122,1385,R5001144,444751,LADLED1LS1235L,500-1-120-12-35 лира,ДО-35w IP67 5215Лм 5000К 120° 12V,"Светильник светодиодный LAD LED R500-1-120-12-35L 35Вт 5000К IP67 DC 12/24В КСС типа ""Д"" крепление на лире LADesign LADLED1LS1235L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
123,1595,R500E1104,1423153,LADLED1LS1235L2EX,500-1-120-12-35 2Ex лира,ДО-35w IP65 5215Лм 5000К 120° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-1-120-12-35L 2Ex 35Вт 5000K IP65 12В КСС типа ""Д"" крепление на лире LADesign LADLED1LS1235L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
124,1378,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
125,1650,R500E1079,1423189,LADLED1LS3635K2EX,500-1-120-36-35 2Ex консоль,ДКУ-35w IP65 5215Лм 5000К 120° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-1-120-36-35K 2Ex 35Вт 5000K IP65 36В КСС типа ""Д"" консольное крепление LADesign LADLED1LS3635K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
126,1371,R5001345,538470,LADLED1LS3635L,500-1-120-36-35 лира,ДО-35w IP67 5215Лм 5000К 120° 36V,"Светильник светодиодный LAD LED R500-1-120-36-35L 35Вт 5000К IP67 DC 36В КСС типа ""Д"" крепление на лире LADesign LADLED1LS3635L",спец,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
127,1643,R500E1074,1423190,LADLED1LS3635L2EX,500-1-120-36-35 2Ex лира,ДО-35w IP65 5215Лм 5000К 120° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-1-120-36-35L 2Ex 35Вт 5000K IP65 36В КСС типа ""Д"" крепление на лире LADesign LADLED1LS3635L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
128,1490,R5001011,337165,LADLED1LS635K,500-1-120-6-35 консоль,ДКУ-35w IP67 5215Лм 5000К 120°,"Светильник светодиодный LAD LED R500-1-120-6-35K 35Вт 5000К IP67 230В КСС типа ""Д"" консольное крепление LADesign LADLED1LS635K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
129,1747,R500E1009,1423086,LADLED1LS635K2EX,500-1-120-6-35 2Ex консоль,ДКУ-35w IP65 5215Лм 5000К 120° 2Ex,"Светильник взрывозащищенный LAD LED R500-1-120-6-35K 2Ex 35Вт 5000К IP65 230В КСС типа ""Д"" консольное крепление LADesign LADLED1LS635K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
130,1504,R5001004,304003,LADLED1LS635L,500-1-120-6-35 лира,ДО-35w IP67 5215Лм 5000К 120°,"Светильник светодиодный LAD LED R500-1-120-6-35L 35Вт 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADLED1LS635L",НЛ,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
131,1740,R500E1004,,LADLED1LS635L2EX,500-1-120-6-35 2Ex лира,ДО-35w IP65 5215Лм 5000К 120° 2Ex,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
132,1483,R5001025,348781,LADLED1LS655K,500-1-120-6-55 консоль,ДКУ-55w IP67 7835Лм 5000К 120°,"Светильник светодиодный LAD LED R500-1-120-6-55K 55Вт 5000К IP67 230В КСС типа ""Д"" консольное крепление LADesign LADLED1LS655K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
133,1733,R500E1019,1423096,LADLED1LS655K2EX,500-1-120-6-55 2Ex консоль,ДКУ-55w IP65 7835Лм 5000К 120° 2Ex,"Светильник взрывозащищенный LAD LED R500-1-120-6-55K 2Ex 55Вт 5000К IP65 230В КСС типа ""Д"" консольное крепление LADesign LADLED1LS655K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
134,1511,R5001018,306475,LADLED1LS655L,500-1-120-6-55 лира,ДО-55w IP67 7835Лм 5000К 120°,"Светильник светодиодный LAD LED R500-1-120-6-55L 55Вт 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADLED1LS655L",НЛ,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
135,1726,R500E1014,,LADLED1LS655L2EX,500-1-120-6-55 2Ex лира,ДО-55w IP65 7835Лм 5000К 120° 2Ex,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
136,1476,R5001039,307992,LADLED1LS670K,500-1-120-6-70 консоль,ДКУ-70w IP67 9450Лм 5000К 120°,"Светильник светодиодный LAD LED R500-1-120-6-70K 70Вт 5000К IP67 230В КСС типа ""Д"" консольное крепление LADesign LADLED1LS670K",НЛ,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
137,1497,R5001032,302645,LADLED1LS670L,500-1-120-6-70 лира,ДО-70w IP67 9450Лм 5000К 120°,"Светильник светодиодный LAD LED R500-1-120-6-70L 70Вт 5000К IP67 230В КСС типа ""Д"" крепление на лире LADesign LADLED1LS670L",НЛ,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
138,1394,R5001149,454832,LADLED1301235K,500-1-30-12-35 консоль,ДКУ-35w IP67 5215Лм 5000К 30° 12V,"Светильник светодиодный LAD LED R500-1-30-12-35K 35Вт 5000К IP67 DC 12/24В КСС типа ""Г"" консольное крепление LADesign LADLED1301235K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
139,1604,R500E1107,1423148,LADLED1301235K2EX,500-1-30-12-35 2Ex консоль,ДКУ-35w IP65 5215Лм 5000К 30° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-1-30-12-35K 2Ex 35Вт 5000K IP65 12В КСС типа ""Г"" консольное крепление LADesign LADLED1301235K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
140,1387,R5001142,434991,LADLED1301235L,500-1-30-12-35 лира,ДО-35w IP67 5215Лм 5000К 30° 12V,"Светильник светодиодный LAD LED R500-1-30-12-35L 35Вт 5000К IP67 DC 12/24В КСС типа ""Г"" крепление на лире LADesign LADLED1301235L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
141,1597,R500E1102,1423149,LADLED1301235L2EX,500-1-30-12-35 2Ex лира,ДО-35w IP65 5215Лм 5000К 30° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-1-30-12-35L 2Ex 35Вт 5000K IP65 12В КСС типа ""Г"" крепление на лире LADesign LADLED1301235L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
142,1380,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
143,1652,R500E1077,1423185,LADLED1303635K2EX,500-1-30-36-35 2Ex консоль,ДКУ-35w IP65 5215Лм 5000К 30° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-1-30-36-35K 2Ex 35Вт 5000K IP65 36В КСС типа ""Г"" консольное крепление LADesign LADLED1303635K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
144,1373,,,,,,,,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
145,1645,R500E1072,1423186,LADLED1303635L2EX,500-1-30-36-35 2Ex лира,ДО-35w IP65 5215Лм 5000К 30° 36V 2Ex,"Светильник взрывозащищенный LAD LED R500-1-30-36-35L 2Ex 35Вт 5000K IP65 36В КСС типа ""Г"" крепление на лире LADesign LADLED1303635L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
146,1492,R5001009,450024,LADLED130635K,500-1-30-6-35 консоль,ДКУ-35w IP67 5215Лм 5000К 30°,"Светильник светодиодный LAD LED R500-1-30-6-35K 35Вт 5000К IP67 230В КСС типа ""Г"" консольное крепление LADesign LADLED130635K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
147,1749,R500E1007,1423082,LADLED130635K2EX,500-1-30-6-35 2Ex консоль,ДКУ-35w IP65 5215Лм 5000К 30° 2Ex,"Светильник взрывозащищенный LAD LED R500-1-30-6-35K 2Ex 35Вт 5000К IP65 230В КСС типа ""Г"" консольное крепление LADesign LADLED130635K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
148,1506,R5001002,309204,LADLED130635L,500-1-30-6-35 лира,ДО-35w IP67 5215Лм 5000К 30°,"Светильник светодиодный LAD LED R500-1-30-6-35L 35Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED130635L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
149,1742,R500E1002,1423083,LADLED130635L2EX,500-1-30-6-35 2Ex лира,ДО-35w IP65 5215Лм 5000К 30° 2Ex,"Светильник взрывозащищенный LAD LED R500-1-30-6-35L 2Ex 35Вт 5000К IP65 230В КСС типа ""Г"" крепление на лире LADesign LADLED130635L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
150,1485,R5001023,402031,LADLED130655K,500-1-30-6-55 консоль,ДКУ-55w IP67 7835Лм 5000К 30°,"Светильник светодиодный LAD LED R500-1-30-6-55K 55Вт 5000К IP67 230В КСС типа ""Г"" консольное крепление LADesign LADLED130655K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
151,1735,R500E1017,1423092,LADLED130655K2EX,500-1-30-6-55 2Ex консоль,ДКУ-55w IP65 7835Лм 5000К 30° 2Ex,"Светильник взрывозащищенный LAD LED R500-1-30-6-55K 2Ex 55Вт 5000К IP65 230В КСС типа ""Г"" консольное крепление LADesign LADLED130655K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
152,1513,R5001016,313713,LADLED130655L,500-1-30-6-55 лира,ДО-55w IP67 7835Лм 5000К 30°,"Светильник светодиодный LAD LED R500-1-30-6-55L 55Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED130655L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
153,1728,R500E1012,1423093,LADLED130655L2EX,500-1-30-6-55 2Ex лира,ДО-55w IP65 7835Лм 5000К 30° 2Ex,"Светильник взрывозащищенный LAD LED R500-1-30-6-55L 2Ex 55Вт 5000К IP65 230В КСС типа ""Г"" крепление на лире LADesign LADLED130655L2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
154,1478,R5001037,444131,LADLED130670K,500-1-30-6-70 консоль,ДКУ-70w IP67 9450Лм 5000К 30°,"Светильник светодиодный LAD LED R500-1-30-6-70К 70Вт 5000К IP67 230В КСС типа ""Г"" консольное крепление LADesign LADLED130670K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
155,1499,R5001030,450034,LADLED130670L,500-1-30-6-70 лира,ДО-70w IP67 9450Лм 5000К 30°,"Светильник светодиодный LAD LED R500-1-30-6-70L 70Вт 5000К IP67 230В КСС типа ""Г"" крепление на лире LADesign LADLED130670L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
156,1393,R5001150,454833,LADLED1601235K,500-1-60-12-35 консоль,ДКУ-35w IP67 5215Лм 5000К 60° 12V,"Светильник светодиодный LAD LED R500-1-60-12-35K 35Вт 5000К IP67 DC 12/24В КСС типа ""Г"" консольное крепление LADesign LADLED1601235K",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
157,1603,R500E1108,1423150,LADLED1601235K2EX,500-1-60-12-35 2Ex консоль,ДКУ-35w IP65 5215Лм 5000К 60° 12V 2Ex,"Светильник взрывозащищенный LAD LED R500-1-60-12-35K 2Ex 35Вт 5000K IP65 12В КСС типа ""Г"" консольное крепление LADesign LADLED1601235K2EX",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
158,1386,R5001143,454834,LADLED1601235L,500-1-60-12-35 лира,ДО-35w IP67 5215Лм 5000К 60° 12V,"Светильник светодиодный LAD LED R500-1-60-12-35L 35Вт 5000К IP67 DC 12/24В КСС типа ""Г"" крепление на лире LADesign LADLED1601235L",,true,,2025-01-26 23:14:47+00,2025-01-26 23:14:47+00
